OCCUR_DATE,Incident Count,,Occur_Date,Incident Count,,New Years,,Memorial Day,,Thanksgiving,,Black Friday,,Christmas ,,,,,,,
03-05-2012,1,,,,,,,,,,,,,,,,,,,,
03-05-2012,1,,,,,,,,,,,,,,,,,,,,
03-05-2011,1,,,,,,,,,,,,,,,,,,,,
03-05-2011,1,,,,,,,,,,,,,,,,,,,,
03-05-2011,1,,,,,,,,,,,,,,,,,,,,
03-05-2011,1,,,,,,,,,,,,,,,,,,,,
03-05-2011,1,,,,,,,,,,,,,,,,,,,,
03-05-2011,1,,,,,,,,,,,,,,,,,,,,
03-05-2010,1,,,,,,,,,,,,,,,,,,,,
03-05-2010,1,,,,,,,,,,,,,,,,,,,,
03-05-2010,1,,,,,,,,,,,,,,,,,,,,
03-05-2008,1,,,,,,,,,,,,,,,,,,,,
03-05-2007,1,,,,,,,,,,,,,,,,,,,,
03-05-2007,1,,,,,,,,,,,,,,,,,,,,
03-05-2006,1,,,,,,,,,,,,,,,,,,,,
03-05-2006,1,,,,,,,,,,,,,,,,,,,,
03-05-2006,1,,,,,,,,,,,,,,,,,,,,
03-05-2006,1,,,,,,,,,,,,,,,,,,,,
03-04-2017,1,,,,,,,,,,,,,,,,,,,,
03-04-2017,1,,,,,,,,,,,,,,,,,,,,
03-04-2016,1,,,,,,,,,,,,,,,,,,,,
03-04-2016,1,,,,,,,,,,,,,,,,,,,,
03-04-2015,1,,,,,,,,,,,,,,,,,,,,
03-04-2015,1,,,,,,,,,,,,,,,,,,,,
03-04-2015,1,,,,,,,,,,,,,,,,,,,,
03-04-2012,1,,,,,,,,,,,,,,,,,,,,
03-04-2012,1,,,,,,,,,,,,,,,,,,,,
03-04-2012,1,,,,,,,,,,,,,,,,,,,,
03-04-2011,1,,,,,,,,,,,,,,,,,,,,
03-04-2011,1,,,,,,,,,,,,,,,,,,,,
03-04-2010,1,,,,,,,,,,,,,,,,,,,,
03-04-2010,1,,,,,,,,,,,,,,,,,,,,
03-04-2008,1,,,,,,,,,,,,,,,,,,,,
03-04-2008,1,,,,,,,,,,,,,,,,,,,,
03-04-2008,1,,,,,,,,,,,,,,,,,,,,
03-04-2007,1,,,,,,,,,,,,,,,,,,,,
03-04-2007,1,,,,,,,,,,,,,,,,,,,,
03-04-2007,1,,,,,,,,,,,,,,,,,,,,
03-04-2007,1,,,,,,,,,,,,,,,,,,,,
03-04-2007,1,,,,,,,,,,,,,,,,,,,,
03-04-2006,1,,,,,,,,,,,,,,,,,,,,
03-04-2006,1,,,,,,,,,,,,,,,,,,,,
03-04-2006,1,,,,,,,,,,,,,,,,,,,,
03-04-2006,1,,,,,,,,,,,,,,,,,,,,
03-04-2006,1,,,,,,,,,,,,,,,,,,,,
03-31-2017,1,,,,,,,,,,,,,,,,,,,,
03-31-2016,1,,,,,,,,,,,,,,,,,,,,
03-31-2016,1,,,,,,,,,,,,,,,,,,,,
03-31-2015,1,,,,,,,,,,,,,,,,,,,,
03-31-2015,1,,,,,,,,,,,,,,,,,,,,
03-31-2015,1,,,,,,,,,,,,,,,,,,,,
03-31-2015,1,,,,,,,,,,,,,,,,,,,,
03-31-2015,1,,,,,,,,,,,,,,,,,,,,
03-31-2014,1,,,,,,,,,,,,,,,,,,,,
03-31-2014,1,,,,,,,,,,,,,,,,,,,,
03-31-2014,1,,,,,,,,,,,,,,,,,,,,
03-31-2013,1,,,,,,,,,,,,,,,,,,,,
03-31-2013,1,,,,,,,,,,,,,,,,,,,,
03-31-2012,1,,,,,,,,,,,,,,,,,,,,
03-31-2012,1,,,,,,,,,,,,,,,,,,,,
03-31-2011,1,,,,,,,,,,,,,,,,,,,,
03-31-2010,1,,,,,,,,,,,,,,,,,,,,
03-31-2010,1,,,,,,,,,,,,,,,,,,,,
03-31-2010,1,,,,,,,,,,,,,,,,,,,,
03-31-2010,1,,,,,,,,,,,,,,,,,,,,
03-31-2009,1,,,,,,,,,,,,,,,,,,,,
03-31-2009,1,,,,,,,,,,,,,,,,,,,,
03-31-2009,1,,,,,,,,,,,,,,,,,,,,
03-31-2009,1,,,,,,,,,,,,,,,,,,,,
03-31-2009,1,,,,,,,,,,,,,,,,,,,,
03-31-2008,1,,,,,,,,,,,,,,,,,,,,
03-31-2008,1,,,,,,,,,,,,,,,,,,,,
03-31-2008,1,,,,,,,,,,,,,,,,,,,,
03-31-2008,1,,,,,,,,,,,,,,,,,,,,
03-31-2007,1,,,,,,,,,,,,,,,,,,,,
03-31-2007,1,,,,,,,,,,,,,,,,,,,,
03-31-2007,1,,,,,,,,,,,,,,,,,,,,
03-31-2007,1,,,,,,,,,,,,,,,,,,,,
03-31-2007,1,,,,,,,,,,,,,,,,,,,,
03-31-2007,1,,,,,,,,,,,,,,,,,,,,
03-31-2007,1,,,,,,,,,,,,,,,,,,,,
03-31-2006,1,,,,,,,,,,,,,,,,,,,,
03-31-2006,1,,,,,,,,,,,,,,,,,,,,
03-31-2006,1,,,,,,,,,,,,,,,,,,,,
03-31-2006,1,,,,,,,,,,,,,,,,,,,,
03-31-2006,1,,,,,,,,,,,,,,,,,,,,
03-31-2006,1,,,,,,,,,,,,,,,,,,,,
03-30-2016,1,,,,,,,,,,,,,,,,,,,,
03-30-2015,1,,,,,,,,,,,,,,,,,,,,
03-30-2015,1,,,,,,,,,,,,,,,,,,,,
03-30-2014,1,,,,,,,,,,,,,,,,,,,,
03-30-2014,1,,,,,,,,,,,,,,,,,,,,
03-30-2014,1,,,,,,,,,,,,,,,,,,,,
03-30-2014,1,,,,,,,,,,,,,,,,,,,,
03-30-2014,1,,,,,,,,,,,,,,,,,,,,
03-30-2014,1,,,,,,,,,,,,,,,,,,,,
03-30-2014,1,,,,,,,,,,,,,,,,,,,,
03-30-2014,1,,,,,,,,,,,,,,,,,,,,
03-30-2013,1,,,,,,,,,,,,,,,,,,,,
03-30-2013,1,,,,,,,,,,,,,,,,,,,,
03-30-2013,1,,,,,,,,,,,,,,,,,,,,
03-30-2013,1,,,,,,,,,,,,,,,,,,,,
03-30-2013,1,,,,,,,,,,,,,,,,,,,,
03-30-2012,1,,,,,,,,,,,,,,,,,,,,
03-30-2012,1,,,,,,,,,,,,,,,,,,,,
03-30-2011,1,,,,,,,,,,,,,,,,,,,,
03-30-2010,1,,,,,,,,,,,,,,,,,,,,
03-30-2010,1,,,,,,,,,,,,,,,,,,,,
03-30-2009,1,,,,,,,,,,,,,,,,,,,,
03-30-2009,1,,,,,,,,,,,,,,,,,,,,
03-30-2009,1,,,,,,,,,,,,,,,,,,,,
03-30-2009,1,,,,,,,,,,,,,,,,,,,,
03-30-2009,1,,,,,,,,,,,,,,,,,,,,
03-30-2009,1,,,,,,,,,,,,,,,,,,,,
03-30-2008,1,,,,,,,,,,,,,,,,,,,,
03-30-2008,1,,,,,,,,,,,,,,,,,,,,
03-30-2008,1,,,,,,,,,,,,,,,,,,,,
03-30-2008,1,,,,,,,,,,,,,,,,,,,,
03-30-2008,1,,,,,,,,,,,,,,,,,,,,
03-30-2007,1,,,,,,,,,,,,,,,,,,,,
03-03-2017,1,,,,,,,,,,,,,,,,,,,,
03-03-2015,1,,,,,,,,,,,,,,,,,,,,
03-03-2015,1,,,,,,,,,,,,,,,,,,,,
03-03-2015,1,,,,,,,,,,,,,,,,,,,,
03-03-2015,1,,,,,,,,,,,,,,,,,,,,
03-03-2015,1,,,,,,,,,,,,,,,,,,,,
03-03-2014,1,,,,,,,,,,,,,,,,,,,,
03-03-2013,1,,,,,,,,,,,,,,,,,,,,
03-03-2013,1,,,,,,,,,,,,,,,,,,,,
03-03-2013,1,,,,,,,,,,,,,,,,,,,,
03-03-2013,1,,,,,,,,,,,,,,,,,,,,
03-03-2013,1,,,,,,,,,,,,,,,,,,,,
03-03-2013,1,,,,,,,,,,,,,,,,,,,,
03-03-2012,1,,,,,,,,,,,,,,,,,,,,
03-03-2012,1,,,,,,,,,,,,,,,,,,,,
03-03-2012,1,,,,,,,,,,,,,,,,,,,,
03-03-2012,1,,,,,,,,,,,,,,,,,,,,
03-03-2012,1,,,,,,,,,,,,,,,,,,,,
03-03-2012,1,,,,,,,,,,,,,,,,,,,,
03-03-2010,1,,,,,,,,,,,,,,,,,,,,
03-03-2010,1,,,,,,,,,,,,,,,,,,,,
03-03-2010,1,,,,,,,,,,,,,,,,,,,,
03-03-2009,1,,,,,,,,,,,,,,,,,,,,
03-03-2009,1,,,,,,,,,,,,,,,,,,,,
03-03-2008,1,,,,,,,,,,,,,,,,,,,,
03-03-2008,1,,,,,,,,,,,,,,,,,,,,
03-03-2008,1,,,,,,,,,,,,,,,,,,,,
03-03-2008,1,,,,,,,,,,,,,,,,,,,,
03-03-2008,1,,,,,,,,,,,,,,,,,,,,
03-03-2008,1,,,,,,,,,,,,,,,,,,,,
03-03-2007,1,,,,,,,,,,,,,,,,,,,,
03-03-2007,1,,,,,,,,,,,,,,,,,,,,
03-03-2007,1,,,,,,,,,,,,,,,,,,,,
03-03-2007,1,,,,,,,,,,,,,,,,,,,,
03-03-2006,1,,,,,,,,,,,,,,,,,,,,
03-03-2006,1,,,,,,,,,,,,,,,,,,,,
03-29-2017,1,,,,,,,,,,,,,,,,,,,,
03-29-2017,1,,,,,,,,,,,,,,,,,,,,
03-29-2017,1,,,,,,,,,,,,,,,,,,,,
03-29-2016,1,,,,,,,,,,,,,,,,,,,,
03-29-2016,1,,,,,,,,,,,,,,,,,,,,
03-29-2015,1,,,,,,,,,,,,,,,,,,,,
03-29-2014,1,,,,,,,,,,,,,,,,,,,,
03-29-2014,1,,,,,,,,,,,,,,,,,,,,
03-29-2014,1,,,,,,,,,,,,,,,,,,,,
03-29-2014,1,,,,,,,,,,,,,,,,,,,,
03-29-2014,1,,,,,,,,,,,,,,,,,,,,
03-29-2013,1,,,,,,,,,,,,,,,,,,,,
03-29-2011,1,,,,,,,,,,,,,,,,,,,,
03-29-2010,1,,,,,,,,,,,,,,,,,,,,
03-29-2010,1,,,,,,,,,,,,,,,,,,,,
03-29-2009,1,,,,,,,,,,,,,,,,,,,,
03-29-2009,1,,,,,,,,,,,,,,,,,,,,
03-29-2009,1,,,,,,,,,,,,,,,,,,,,
03-29-2009,1,,,,,,,,,,,,,,,,,,,,
03-29-2009,1,,,,,,,,,,,,,,,,,,,,
03-29-2009,1,,,,,,,,,,,,,,,,,,,,
03-29-2009,1,,,,,,,,,,,,,,,,,,,,
03-29-2008,1,,,,,,,,,,,,,,,,,,,,
03-29-2008,1,,,,,,,,,,,,,,,,,,,,
03-29-2008,1,,,,,,,,,,,,,,,,,,,,
03-29-2008,1,,,,,,,,,,,,,,,,,,,,
03-29-2008,1,,,,,,,,,,,,,,,,,,,,
03-29-2007,1,,,,,,,,,,,,,,,,,,,,
03-29-2007,1,,,,,,,,,,,,,,,,,,,,
03-29-2007,1,,,,,,,,,,,,,,,,,,,,
03-29-2007,1,,,,,,,,,,,,,,,,,,,,
03-29-2007,1,,,,,,,,,,,,,,,,,,,,
03-29-2007,1,,,,,,,,,,,,,,,,,,,,
03-29-2007,1,,,,,,,,,,,,,,,,,,,,
03-29-2007,1,,,,,,,,,,,,,,,,,,,,
03-29-2007,1,,,,,,,,,,,,,,,,,,,,
03-29-2007,1,,,,,,,,,,,,,,,,,,,,
03-29-2007,1,,,,,,,,,,,,,,,,,,,,
03-29-2006,1,,,,,,,,,,,,,,,,,,,,
03-29-2006,1,,,,,,,,,,,,,,,,,,,,
03-29-2006,1,,,,,,,,,,,,,,,,,,,,
03-28-2017,1,,,,,,,,,,,,,,,,,,,,
03-28-2017,1,,,,,,,,,,,,,,,,,,,,
03-28-2017,1,,,,,,,,,,,,,,,,,,,,
03-28-2016,1,,,,,,,,,,,,,,,,,,,,
03-28-2016,1,,,,,,,,,,,,,,,,,,,,
03-28-2016,1,,,,,,,,,,,,,,,,,,,,
03-28-2015,1,,,,,,,,,,,,,,,,,,,,
03-28-2015,1,,,,,,,,,,,,,,,,,,,,
03-28-2015,1,,,,,,,,,,,,,,,,,,,,
03-28-2015,1,,,,,,,,,,,,,,,,,,,,
03-28-2015,1,,,,,,,,,,,,,,,,,,,,
03-28-2014,1,,,,,,,,,,,,,,,,,,,,
03-28-2014,1,,,,,,,,,,,,,,,,,,,,
03-28-2014,1,,,,,,,,,,,,,,,,,,,,
03-28-2014,1,,,,,,,,,,,,,,,,,,,,
03-28-2014,1,,,,,,,,,,,,,,,,,,,,
03-28-2014,1,,,,,,,,,,,,,,,,,,,,
03-28-2014,1,,,,,,,,,,,,,,,,,,,,
03-28-2014,1,,,,,,,,,,,,,,,,,,,,
03-28-2013,1,,,,,,,,,,,,,,,,,,,,
03-28-2013,1,,,,,,,,,,,,,,,,,,,,
03-28-2011,1,,,,,,,,,,,,,,,,,,,,
03-28-2011,1,,,,,,,,,,,,,,,,,,,,
03-28-2010,1,,,,,,,,,,,,,,,,,,,,
03-28-2010,1,,,,,,,,,,,,,,,,,,,,
03-28-2010,1,,,,,,,,,,,,,,,,,,,,
03-28-2010,1,,,,,,,,,,,,,,,,,,,,
03-28-2009,1,,,,,,,,,,,,,,,,,,,,
03-28-2009,1,,,,,,,,,,,,,,,,,,,,
03-28-2009,1,,,,,,,,,,,,,,,,,,,,
03-28-2009,1,,,,,,,,,,,,,,,,,,,,
03-28-2009,1,,,,,,,,,,,,,,,,,,,,
03-28-2009,1,,,,,,,,,,,,,,,,,,,,
03-28-2008,1,,,,,,,,,,,,,,,,,,,,
03-28-2008,1,,,,,,,,,,,,,,,,,,,,
03-28-2008,1,,,,,,,,,,,,,,,,,,,,
03-28-2007,1,,,,,,,,,,,,,,,,,,,,
03-28-2007,1,,,,,,,,,,,,,,,,,,,,
03-28-2007,1,,,,,,,,,,,,,,,,,,,,
03-28-2006,1,,,,,,,,,,,,,,,,,,,,
03-28-2006,1,,,,,,,,,,,,,,,,,,,,
03-28-2006,1,,,,,,,,,,,,,,,,,,,,
03-28-2006,1,,,,,,,,,,,,,,,,,,,,
03-27-2017,1,,,,,,,,,,,,,,,,,,,,
03-27-2016,1,,,,,,,,,,,,,,,,,,,,
03-27-2016,1,,,,,,,,,,,,,,,,,,,,
03-27-2015,1,,,,,,,,,,,,,,,,,,,,
03-27-2014,1,,,,,,,,,,,,,,,,,,,,
03-27-2014,1,,,,,,,,,,,,,,,,,,,,
03-27-2014,1,,,,,,,,,,,,,,,,,,,,
03-27-2013,1,,,,,,,,,,,,,,,,,,,,
03-27-2013,1,,,,,,,,,,,,,,,,,,,,
03-27-2012,1,,,,,,,,,,,,,,,,,,,,
03-27-2011,1,,,,,,,,,,,,,,,,,,,,
03-27-2011,1,,,,,,,,,,,,,,,,,,,,
03-27-2010,1,,,,,,,,,,,,,,,,,,,,
03-27-2010,1,,,,,,,,,,,,,,,,,,,,
03-27-2010,1,,,,,,,,,,,,,,,,,,,,
03-27-2010,1,,,,,,,,,,,,,,,,,,,,
03-27-2010,1,,,,,,,,,,,,,,,,,,,,
03-27-2010,1,,,,,,,,,,,,,,,,,,,,
03-27-2010,1,,,,,,,,,,,,,,,,,,,,
03-27-2010,1,,,,,,,,,,,,,,,,,,,,
03-27-2009,1,,,,,,,,,,,,,,,,,,,,
03-27-2009,1,,,,,,,,,,,,,,,,,,,,
03-27-2009,1,,,,,,,,,,,,,,,,,,,,
03-27-2009,1,,,,,,,,,,,,,,,,,,,,
03-27-2009,1,,,,,,,,,,,,,,,,,,,,
03-27-2009,1,,,,,,,,,,,,,,,,,,,,
03-27-2008,1,,,,,,,,,,,,,,,,,,,,
03-27-2008,1,,,,,,,,,,,,,,,,,,,,
03-27-2007,1,,,,,,,,,,,,,,,,,,,,
03-27-2007,1,,,,,,,,,,,,,,,,,,,,
03-27-2007,1,,,,,,,,,,,,,,,,,,,,
03-27-2007,1,,,,,,,,,,,,,,,,,,,,
03-27-2006,1,,,,,,,,,,,,,,,,,,,,
03-27-2006,1,,,,,,,,,,,,,,,,,,,,
03-27-2006,1,,,,,,,,,,,,,,,,,,,,
03-27-2006,1,,,,,,,,,,,,,,,,,,,,
03-26-2017,1,,,,,,,,,,,,,,,,,,,,
03-26-2017,1,,,,,,,,,,,,,,,,,,,,
03-26-2017,1,,,,,,,,,,,,,,,,,,,,
03-26-2016,1,,,,,,,,,,,,,,,,,,,,
03-26-2016,1,,,,,,,,,,,,,,,,,,,,
03-26-2016,1,,,,,,,,,,,,,,,,,,,,
03-26-2016,1,,,,,,,,,,,,,,,,,,,,
03-26-2015,1,,,,,,,,,,,,,,,,,,,,
03-26-2015,1,,,,,,,,,,,,,,,,,,,,
03-26-2015,1,,,,,,,,,,,,,,,,,,,,
03-26-2015,1,,,,,,,,,,,,,,,,,,,,
03-26-2015,1,,,,,,,,,,,,,,,,,,,,
03-26-2014,1,,,,,,,,,,,,,,,,,,,,
03-26-2014,1,,,,,,,,,,,,,,,,,,,,
03-26-2014,1,,,,,,,,,,,,,,,,,,,,
03-26-2014,1,,,,,,,,,,,,,,,,,,,,
03-26-2012,1,,,,,,,,,,,,,,,,,,,,
03-26-2012,1,,,,,,,,,,,,,,,,,,,,
03-26-2012,1,,,,,,,,,,,,,,,,,,,,
03-26-2012,1,,,,,,,,,,,,,,,,,,,,
03-26-2011,1,,,,,,,,,,,,,,,,,,,,
03-26-2011,1,,,,,,,,,,,,,,,,,,,,
03-26-2011,1,,,,,,,,,,,,,,,,,,,,
03-26-2011,1,,,,,,,,,,,,,,,,,,,,
03-26-2011,1,,,,,,,,,,,,,,,,,,,,
03-26-2011,1,,,,,,,,,,,,,,,,,,,,
03-26-2010,1,,,,,,,,,,,,,,,,,,,,
03-26-2010,1,,,,,,,,,,,,,,,,,,,,
03-26-2010,1,,,,,,,,,,,,,,,,,,,,
03-26-2008,1,,,,,,,,,,,,,,,,,,,,
03-26-2008,1,,,,,,,,,,,,,,,,,,,,
03-26-2008,1,,,,,,,,,,,,,,,,,,,,
03-26-2008,1,,,,,,,,,,,,,,,,,,,,
03-26-2008,1,,,,,,,,,,,,,,,,,,,,
03-26-2007,1,,,,,,,,,,,,,,,,,,,,
03-26-2007,1,,,,,,,,,,,,,,,,,,,,
03-26-2006,1,,,,,,,,,,,,,,,,,,,,
03-26-2006,1,,,,,,,,,,,,,,,,,,,,
03-26-2006,1,,,,,,,,,,,,,,,,,,,,
03-26-2006,1,,,,,,,,,,,,,,,,,,,,
03-26-2006,1,,,,,,,,,,,,,,,,,,,,
03-26-2006,1,,,,,,,,,,,,,,,,,,,,
03-25-2017,1,,,,,,,,,,,,,,,,,,,,
03-25-2017,1,,,,,,,,,,,,,,,,,,,,
03-25-2016,1,,,,,,,,,,,,,,,,,,,,
03-25-2016,1,,,,,,,,,,,,,,,,,,,,
03-25-2016,1,,,,,,,,,,,,,,,,,,,,
03-25-2016,1,,,,,,,,,,,,,,,,,,,,
03-25-2016,1,,,,,,,,,,,,,,,,,,,,
03-25-2015,1,,,,,,,,,,,,,,,,,,,,
03-25-2014,1,,,,,,,,,,,,,,,,,,,,
03-25-2014,1,,,,,,,,,,,,,,,,,,,,
03-25-2014,1,,,,,,,,,,,,,,,,,,,,
03-25-2013,1,,,,,,,,,,,,,,,,,,,,
03-25-2013,1,,,,,,,,,,,,,,,,,,,,
03-25-2012,1,,,,,,,,,,,,,,,,,,,,
03-25-2012,1,,,,,,,,,,,,,,,,,,,,
03-25-2012,1,,,,,,,,,,,,,,,,,,,,
03-25-2012,1,,,,,,,,,,,,,,,,,,,,
03-25-2012,1,,,,,,,,,,,,,,,,,,,,
03-25-2012,1,,,,,,,,,,,,,,,,,,,,
03-25-2012,1,,,,,,,,,,,,,,,,,,,,
03-25-2012,1,,,,,,,,,,,,,,,,,,,,
03-25-2011,1,,,,,,,,,,,,,,,,,,,,
03-25-2011,1,,,,,,,,,,,,,,,,,,,,
03-25-2011,1,,,,,,,,,,,,,,,,,,,,
03-25-2010,1,,,,,,,,,,,,,,,,,,,,
03-25-2010,1,,,,,,,,,,,,,,,,,,,,
03-25-2010,1,,,,,,,,,,,,,,,,,,,,
03-25-2010,1,,,,,,,,,,,,,,,,,,,,
03-25-2010,1,,,,,,,,,,,,,,,,,,,,
03-25-2010,1,,,,,,,,,,,,,,,,,,,,
03-25-2010,1,,,,,,,,,,,,,,,,,,,,
03-25-2010,1,,,,,,,,,,,,,,,,,,,,
03-25-2010,1,,,,,,,,,,,,,,,,,,,,
03-25-2010,1,,,,,,,,,,,,,,,,,,,,
03-25-2009,1,,,,,,,,,,,,,,,,,,,,
03-25-2009,1,,,,,,,,,,,,,,,,,,,,
03-25-2009,1,,,,,,,,,,,,,,,,,,,,
03-25-2009,1,,,,,,,,,,,,,,,,,,,,
03-25-2009,1,,,,,,,,,,,,,,,,,,,,
03-25-2009,1,,,,,,,,,,,,,,,,,,,,
03-25-2009,1,,,,,,,,,,,,,,,,,,,,
03-25-2008,1,,,,,,,,,,,,,,,,,,,,
03-25-2008,1,,,,,,,,,,,,,,,,,,,,
03-25-2008,1,,,,,,,,,,,,,,,,,,,,
03-25-2007,1,,,,,,,,,,,,,,,,,,,,
03-25-2007,1,,,,,,,,,,,,,,,,,,,,
03-25-2006,1,,,,,,,,,,,,,,,,,,,,
03-25-2006,1,,,,,,,,,,,,,,,,,,,,
03-25-2006,1,,,,,,,,,,,,,,,,,,,,
03-25-2006,1,,,,,,,,,,,,,,,,,,,,
03-25-2006,1,,,,,,,,,,,,,,,,,,,,
03-25-2006,1,,,,,,,,,,,,,,,,,,,,
03-25-2006,1,,,,,,,,,,,,,,,,,,,,
03-24-2017,1,,,,,,,,,,,,,,,,,,,,
03-24-2017,1,,,,,,,,,,,,,,,,,,,,
03-24-2016,1,,,,,,,,,,,,,,,,,,,,
03-24-2016,1,,,,,,,,,,,,,,,,,,,,
03-24-2016,1,,,,,,,,,,,,,,,,,,,,
03-24-2016,1,,,,,,,,,,,,,,,,,,,,
03-24-2016,1,,,,,,,,,,,,,,,,,,,,
03-24-2016,1,,,,,,,,,,,,,,,,,,,,
03-24-2016,1,,,,,,,,,,,,,,,,,,,,
03-24-2015,1,,,,,,,,,,,,,,,,,,,,
03-24-2014,1,,,,,,,,,,,,,,,,,,,,
03-24-2013,1,,,,,,,,,,,,,,,,,,,,
03-24-2013,1,,,,,,,,,,,,,,,,,,,,
03-24-2013,1,,,,,,,,,,,,,,,,,,,,
03-24-2013,1,,,,,,,,,,,,,,,,,,,,
03-24-2013,1,,,,,,,,,,,,,,,,,,,,
03-24-2012,1,,,,,,,,,,,,,,,,,,,,
03-24-2012,1,,,,,,,,,,,,,,,,,,,,
03-24-2012,1,,,,,,,,,,,,,,,,,,,,
03-24-2012,1,,,,,,,,,,,,,,,,,,,,
03-24-2012,1,,,,,,,,,,,,,,,,,,,,
03-24-2011,1,,,,,,,,,,,,,,,,,,,,
03-24-2009,1,,,,,,,,,,,,,,,,,,,,
03-24-2009,1,,,,,,,,,,,,,,,,,,,,
03-24-2008,1,,,,,,,,,,,,,,,,,,,,
03-24-2008,1,,,,,,,,,,,,,,,,,,,,
03-24-2008,1,,,,,,,,,,,,,,,,,,,,
03-24-2008,1,,,,,,,,,,,,,,,,,,,,
03-24-2008,1,,,,,,,,,,,,,,,,,,,,
03-24-2008,1,,,,,,,,,,,,,,,,,,,,
03-24-2008,1,,,,,,,,,,,,,,,,,,,,
03-24-2007,1,,,,,,,,,,,,,,,,,,,,
03-24-2007,1,,,,,,,,,,,,,,,,,,,,
03-24-2007,1,,,,,,,,,,,,,,,,,,,,
03-24-2006,1,,,,,,,,,,,,,,,,,,,,
03-24-2006,1,,,,,,,,,,,,,,,,,,,,
03-24-2006,1,,,,,,,,,,,,,,,,,,,,
03-24-2006,1,,,,,,,,,,,,,,,,,,,,
03-24-2006,1,,,,,,,,,,,,,,,,,,,,
03-23-2016,1,,,,,,,,,,,,,,,,,,,,
03-23-2015,1,,,,,,,,,,,,,,,,,,,,
03-23-2015,1,,,,,,,,,,,,,,,,,,,,
03-23-2015,1,,,,,,,,,,,,,,,,,,,,
03-23-2015,1,,,,,,,,,,,,,,,,,,,,
03-23-2015,1,,,,,,,,,,,,,,,,,,,,
03-23-2015,1,,,,,,,,,,,,,,,,,,,,
03-23-2015,1,,,,,,,,,,,,,,,,,,,,
03-23-2014,1,,,,,,,,,,,,,,,,,,,,
03-23-2014,1,,,,,,,,,,,,,,,,,,,,
03-23-2014,1,,,,,,,,,,,,,,,,,,,,
03-23-2014,1,,,,,,,,,,,,,,,,,,,,
03-23-2014,1,,,,,,,,,,,,,,,,,,,,
03-23-2014,1,,,,,,,,,,,,,,,,,,,,
03-23-2014,1,,,,,,,,,,,,,,,,,,,,
03-23-2014,1,,,,,,,,,,,,,,,,,,,,
03-23-2014,1,,,,,,,,,,,,,,,,,,,,
03-23-2013,1,,,,,,,,,,,,,,,,,,,,
03-23-2013,1,,,,,,,,,,,,,,,,,,,,
03-23-2013,1,,,,,,,,,,,,,,,,,,,,
03-23-2013,1,,,,,,,,,,,,,,,,,,,,
03-23-2012,1,,,,,,,,,,,,,,,,,,,,
03-23-2012,1,,,,,,,,,,,,,,,,,,,,
03-23-2012,1,,,,,,,,,,,,,,,,,,,,
03-23-2012,1,,,,,,,,,,,,,,,,,,,,
03-23-2011,1,,,,,,,,,,,,,,,,,,,,
03-23-2011,1,,,,,,,,,,,,,,,,,,,,
03-23-2011,1,,,,,,,,,,,,,,,,,,,,
03-23-2010,1,,,,,,,,,,,,,,,,,,,,
03-23-2010,1,,,,,,,,,,,,,,,,,,,,
03-23-2009,1,,,,,,,,,,,,,,,,,,,,
03-23-2008,1,,,,,,,,,,,,,,,,,,,,
03-23-2008,1,,,,,,,,,,,,,,,,,,,,
03-23-2008,1,,,,,,,,,,,,,,,,,,,,
03-23-2008,1,,,,,,,,,,,,,,,,,,,,
03-23-2008,1,,,,,,,,,,,,,,,,,,,,
03-23-2008,1,,,,,,,,,,,,,,,,,,,,
03-23-2008,1,,,,,,,,,,,,,,,,,,,,
03-23-2007,1,,,,,,,,,,,,,,,,,,,,
03-23-2007,1,,,,,,,,,,,,,,,,,,,,
03-23-2007,1,,,,,,,,,,,,,,,,,,,,
03-23-2007,1,,,,,,,,,,,,,,,,,,,,
03-23-2007,1,,,,,,,,,,,,,,,,,,,,
03-23-2007,1,,,,,,,,,,,,,,,,,,,,
03-23-2007,1,,,,,,,,,,,,,,,,,,,,
03-23-2007,1,,,,,,,,,,,,,,,,,,,,
03-23-2007,1,,,,,,,,,,,,,,,,,,,,
03-23-2006,1,,,,,,,,,,,,,,,,,,,,
03-23-2006,1,,,,,,,,,,,,,,,,,,,,
03-23-2006,1,,,,,,,,,,,,,,,,,,,,
03-23-2006,1,,,,,,,,,,,,,,,,,,,,
03-22-2017,1,,,,,,,,,,,,,,,,,,,,
03-22-2017,1,,,,,,,,,,,,,,,,,,,,
03-22-2015,1,,,,,,,,,,,,,,,,,,,,
03-22-2015,1,,,,,,,,,,,,,,,,,,,,
03-22-2015,1,,,,,,,,,,,,,,,,,,,,
03-22-2015,1,,,,,,,,,,,,,,,,,,,,
03-22-2014,1,,,,,,,,,,,,,,,,,,,,
03-22-2014,1,,,,,,,,,,,,,,,,,,,,
03-22-2014,1,,,,,,,,,,,,,,,,,,,,
03-22-2014,1,,,,,,,,,,,,,,,,,,,,
03-22-2014,1,,,,,,,,,,,,,,,,,,,,
03-22-2013,1,,,,,,,,,,,,,,,,,,,,
03-22-2013,1,,,,,,,,,,,,,,,,,,,,
03-22-2013,1,,,,,,,,,,,,,,,,,,,,
03-22-2013,1,,,,,,,,,,,,,,,,,,,,
03-22-2013,1,,,,,,,,,,,,,,,,,,,,
03-22-2013,1,,,,,,,,,,,,,,,,,,,,
03-22-2012,1,,,,,,,,,,,,,,,,,,,,
03-22-2011,1,,,,,,,,,,,,,,,,,,,,
